,time,open,high,low,close,volume,market_cap
285,2020-04-15,0.0019646,0.0019731,0.00189,0.0019061,143735230.0,143735234.00000000
286,2020-04-16,0.001903,0.00203,0.0018722,0.001995,151063710.0,151063706.00000000
287,2020-04-17,0.0020002,0.0020047,0.001974,0.001983,55401970.0,55401970.00000000
288,2020-04-18,0.0019886,0.0020962,0.00198,0.0020445,92775770.0,92775767.00000000
289,2020-04-19,0.0020463,0.0020722,0.0019977,0.0020313,70450536.0,70450538.00000000
290,2020-04-20,0.0020311,0.0020499,0.0019354,0.0019787,180876110.0,180876115.00000000
291,2020-04-21,0.0019688,0.002,0.00193,0.00195,85730980.0,85730979.00000000
292,2020-04-22,0.0019497,0.00205,0.0019425,0.0019957,72581200.0,72581197.00000000
293,2020-04-23,0.002,0.0021612,0.0019886,0.0020512,243115920.0,243115927.00000000
294,2020-04-24,0.0020449,0.0021075,0.0020431,0.0020832,75266360.0,75266362.00000000
295,2020-04-25,0.002083,0.0021533,0.0020682,0.0021245,173120540.0,173120551.00000000
296,2020-04-26,0.0021303,0.0024479,0.0021283,0.0024076,804586300.0,804586311.00000000
297,2020-04-27,0.0024032,0.0024137,0.0022821,0.0023456,475335000.0,475335023.00000000
298,2020-04-28,0.0023459,0.0023565,0.0023,0.002327,168260400.0,168260399.00000000
299,2020-04-29,0.0023178,0.002542,0.0023066,0.0024912,354821860.0,354821868.00000000
